Diario;;;;;;;;;;;
Asiento;Fecha;CuentaD;ImporteD;CuentaH;ImporteH;Concepto;Punteo;ImporteDE;ImporteHE;FactorC;Tipo
2429000;21/09/2023;;0;7050000000;95833;Venta Nº 707;;0;575,97;166,386;
2429001;21/09/2023;;0;4770000021;20125;Venta Nº 707;;0;120,95;166,386;
2429002;21/09/2023;4300000031;115958;;0;Venta Nº 707;;696,92;0;166,386;
2430000;21/09/2023;;0;7050000000;74874;Venta Nº 708;;0;450;166,386;
2430001;21/09/2023;;0;4770000021;15724;Venta Nº 708;;0;94,5;166,386;
2430002;21/09/2023;4300004546;90598;;0;Venta Nº 708;;544,5;0;166,386;
2431000;21/09/2023;;0;7050000000;35753;Venta Nº 709;;0;214,88;166,386;
2431001;21/09/2023;;0;4770000021;7508;Venta Nº 709;;0;45,12;166,386;
2431002;21/09/2023;4300000001;43261;;0;Venta Nº 709;;260;0;166,386;
2432000;21/09/2023;;0;7050000000;20798;Venta Nº 710;;0;125;166,386;
2432001;21/09/2023;;0;4770000021;4368;Venta Nº 710;;0;26,25;166,386;
2432002;21/09/2023;4300005946;25166;;0;Venta Nº 710;;151,25;0;166,386;
2433000;21/09/2023;;0;7050000000;20798;Venta Nº 711;;0;125;166,386;
2433001;21/09/2023;;0;4770000021;4368;Venta Nº 711;;0;26,25;166,386;
2433002;21/09/2023;4300002202;25166;;0;Venta Nº 711;;151,25;0;166,386;
2434000;21/09/2023;;0;7050000000;20798;Venta Nº 712;;0;125;166,386;
2434001;21/09/2023;;0;4770000021;4368;Venta Nº 712;;0;26,25;166,386;
2434002;21/09/2023;4300005308;25166;;0;Venta Nº 712;;151,25;0;166,386;
2435000;21/09/2023;;0;7050000000;36106;Venta Nº 713;;0;217;166,386;
2435001;21/09/2023;;0;4770000021;7582;Venta Nº 713;;0;45,57;166,386;
2435002;21/09/2023;4300002762;43688;;0;Venta Nº 713;;262,57;0;166,386;
2436000;21/09/2023;4650000004;21630;5720000001;21630;LIQ. SALARI0S CH/9927732 ;;130;130;166,386;
2437000;21/09/2023;5720000002;4659;4300000001;4659;SU PAGO FRA. Nº 758_TPV ;;28;28;166,386;
2438000;22/09/2023;;0;7050000000;53244;Venta Nº 714;;0;320;166,386;
2438001;22/09/2023;;0;4770000021;11181;Venta Nº 714;;0;67,2;166,386;
2438002;22/09/2023;4300000663;64425;;0;Venta Nº 714;;387,2;0;166,386;
2439000;22/09/2023;;0;7050000000;31627;Venta Nº 715;;0;190,08;166,386;
2439001;22/09/2023;;0;4770000021;6642;Venta Nº 715;;0;39,92;166,386;
2439002;22/09/2023;4300000001;38269;;0;Venta Nº 715;;230;0;166,386;
2440000;22/09/2023;;0;7050000000;46588;Venta Nº 716;;0;280;166,386;
2440001;22/09/2023;;0;4770000021;9783;Venta Nº 716;;0;58,8;166,386;
2440002;22/09/2023;4300006054;56371;;0;Venta Nº 716;;338,8;0;166,386;
2441000;22/09/2023;;0;7050000000;48252;Venta Nº 717;;0;290;166,386;
2441001;22/09/2023;;0;4770000021;10133;Venta Nº 717;;0;60,9;166,386;
2441002;22/09/2023;4300001494;58385;;0;Venta Nº 717;;350,9;0;166,386;
2442000;22/09/2023;5720000001;96637;4300004968;96637;RECIBO N/FRA. Nº 697 ;;580,8;580,8;166,386;
2443000;22/09/2023;5720000001;36743;4300004834;36743;RECIBO N/FRA. Nº 679 ;;220,83;220,83;166,386;
2444000;22/09/2023;5720000001;16509;4300004095;16509;RECIBO N/FRA. Nº 706 ;;99,22;99,22;166,386;
2445000;22/09/2023;6690000000;250;;0;SU FRA. Nº - 20230186508;;1,5;0;166,386;
2445001;22/09/2023;4720000021;53;;0;SU FRA. Nº - 20230186508;;0,32;0;166,386;
2445002;22/09/2023;;0;4100000504;303;SU FRA. Nº - 20230186508;;0;1,82;166,386;
2446000;22/09/2023;6690000000;250;;0;SU FRA. Nº - 20230186511;;1,5;0;166,386;
2446001;22/09/2023;4720000021;53;;0;SU FRA. Nº - 20230186511;;0,32;0;166,386;
2446002;22/09/2023;;0;4100000504;303;SU FRA. Nº - 20230186511;;0;1,82;166,386;
2447000;22/09/2023;6690000000;250;;0;SU FRA. Nº - 20230186513;;1,5;0;166,386;
2447001;22/09/2023;4720000021;53;;0;SU FRA. Nº - 20230186513;;0,32;0;166,386;
2447002;22/09/2023;;0;4100000504;303;SU FRA. Nº - 20230186513;;0;1,82;166,386;
2448000;22/09/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
2449000;22/09/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
2450000;22/09/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
2451000;22/09/2023;5720000001;135896;4300004046;135896;SU PAGO ;;816,75;816,75;166,386;
2452000;22/09/2023;5720000001;158067;5700000000;158067;INGRESO EFECTIVO ;;950;950;166,386;
2453000;22/09/2023;5720000002;45423;;0;SU PAGO FRA. 709 + 758 ;;273;0;166,386;
2453001;22/09/2023;;0;4300000001;43260;SU PAGO FRA. 709 + 758 ;;0;260;166,386;
2453002;22/09/2023;;0;4300000001;2163;SU PAGO FRA. 709 + 758 ;;0;13;166,386;
2454000;22/09/2023;5720000002;44924;4300006039;44924;SU PAGO ;;270;270;166,386;
2455000;25/09/2023;;0;7050000000;15308;Venta Nº 718;;0;92;166,386;
2455001;25/09/2023;;0;4770000021;3215;Venta Nº 718;;0;19,32;166,386;
2455002;25/09/2023;4300004800;18523;;0;Venta Nº 718;;111,32;0;166,386;
2456000;25/09/2023;;0;7050000000;49916;Venta Nº 719;;0;300;166,386;
2456001;25/09/2023;;0;4770000021;10482;Venta Nº 719;;0;63;166,386;
2456002;25/09/2023;4300006046;60398;;0;Venta Nº 719;;363;0;166,386;
2457000;25/09/2023;;0;7050000000;49916;Venta Nº 720;;0;300;166,386;
2457001;25/09/2023;;0;4770000021;10482;Venta Nº 720;;0;63;166,386;
2457002;25/09/2023;4300006043;60398;;0;Venta Nº 720;;363;0;166,386;
2458000;25/09/2023;;0;7050000000;49916;Venta Nº 721;;0;300;166,386;
2458001;25/09/2023;;0;4770000021;10482;Venta Nº 721;;0;63;166,386;
2458002;25/09/2023;4300006045;60398;;0;Venta Nº 721;;363;0;166,386;
2459000;25/09/2023;;0;7050000000;34377;Venta Nº 722;;0;206,61;166,386;
2459001;25/09/2023;;0;4770000021;7219;Venta Nº 722;;0;43,39;166,386;
2459002;25/09/2023;4300000001;41596;;0;Venta Nº 722;;250;0;166,386;
2460000;25/09/2023;;0;7050000000;14975;Venta Nº 723;;0;90;166,386;
2460001;25/09/2023;;0;4770000021;3145;Venta Nº 723;;0;18,9;166,386;
2460002;25/09/2023;4300000001;18120;;0;Venta Nº 723;;108,9;0;166,386;
2461000;25/09/2023;5700000000;10066;4300005908;10066;SU PAGO ;;60,5;60,5;166,386;
2462000;25/09/2023;5700000000;25166;4300002202;25166;SU PAGO ;;151,25;151,25;166,386;
2463000;25/09/2023;5700000000;25166;4300005308;25166;SU PAGO ;;151,25;151,25;166,386;
2464000;25/09/2023;4000000158;139763;5720000001;139763;NUESTRO PAGO ;;839,99;839,99;166,386;
2465000;25/09/2023;5720000001;106703;;0;SU PAGO FRA. Nº 622+631 ;;641,3;0;166,386;
2465001;25/09/2023;;0;4300005016;60398;SU PAGO FRA. Nº 631 ;;0;363;166,386;
2465002;25/09/2023;;0;4300003591;46305;SU PAGO FRA. Nº 622 ;;0;278,3;166,386;
2466000;25/09/2023;5720000001;46305;4300003691;46305;SU PAGO ;;278,3;278,3;166,386;
2467000;25/09/2023;4650000004;16639;5720000001;16639;LIQ. SALARI0S CH/ 9927733 ;;100;100;166,386;
2468000;26/09/2023;6000000000;2075;;0;SU FRA. Nº - 92/23;;12,47;0;166,386;
2468001;26/09/2023;4720000010;104;;0;SU FRA. Nº - 92/23;;0,63;0;166,386;
2468002;26/09/2023;4720000021;217;;0;SU FRA. Nº - 92/23;;1,3;0;166,386;
2468003;26/09/2023;;0;4000000296;2396;SU FRA. Nº - 92/23;;0;14,4;166,386;
2469000;26/09/2023;5700000000;56372;4300006054;56372;SU PAGO ;;338,8;338,8;166,386;
2470000;26/09/2023;;0;7050000000;29949;Venta Nº 724;;0;180;166,386;
2470001;26/09/2023;;0;4770000021;6289;Venta Nº 724;;0;37,8;166,386;
2470002;26/09/2023;4300006056;36238;;0;Venta Nº 724;;217,8;0;166,386;
2471000;26/09/2023;;0;7050000000;9983;Venta Nº 725;;0;60;166,386;
2471001;26/09/2023;;0;4770000021;2096;Venta Nº 725;;0;12,6;166,386;
2471002;26/09/2023;4300005935;12079;;0;Venta Nº 725;;72,6;0;166,386;
2472000;26/09/2023;;0;7050000000;11647;Venta Nº 726;;0;70;166,386;
2472001;26/09/2023;;0;4770000021;2446;Venta Nº 726;;0;14,7;166,386;
2472002;26/09/2023;4300005993;14093;;0;Venta Nº 726;;84,7;0;166,386;
2473000;26/09/2023;4000000102;127561;5720000001;127561;NUESTRO PAGO ;;766,66;766,66;166,386;
2474000;26/09/2023;5720000002;8319;4300000001;8319;SU PAGO FRA. Nº 758_TPV ;;50;50;166,386;
2475000;26/09/2023;5720000002;38269;4300000001;38269;SU PAGO FRA. Nº 715 ;;230;230;166,386;
2476000;26/09/2023;5720000002;34941;4300006041;34941;SU PAGO ;;210;210;166,386;
2477000;26/09/2023;6000000000;12645;;0;SU FRA. Nº - 867;;76;0;166,386;
2477001;26/09/2023;4720000021;2655;;0;SU FRA. Nº - 867;;15,96;0;166,386;
2477002;26/09/2023;;0;4000000102;15300;SU FRA. Nº - 867;;0;91,96;166,386;
2478000;26/09/2023;4000000296;2396;5700000000;2396;NUESTRO PAGO ;;14,4;14,4;166,386;
2479000;26/09/2023;4100000268;5461;5720000010;5461;NUESTRO PAGO ;;32,82;32,82;166,386;
2480000;27/09/2023;5720000001;90597;4300004546;90597;RECIBO N/FRA. Nº 708 ;;544,5;544,5;166,386;
2481000;27/09/2023;6690000000;250;;0;SU FRA. Nº - 20230188766;;1,5;0;166,386;
2481001;27/09/2023;4720000021;53;;0;SU FRA. Nº - 20230188766;;0,32;0;166,386;
2481002;27/09/2023;;0;4100000504;303;SU FRA. Nº - 20230188766;;0;1,82;166,386;
2482000;27/09/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
2483000;27/09/2023;5720000001;158067;5700000000;158067;INGRESO EFECTIVO ;;950;950;166,386;
2484000;27/09/2023;5720000002;5990;4300000001;5990;SU PAGO FRA. Nº 758_TPV ;;36;36;166,386;
2485000;27/09/2023;4000000298;16326;5700000000;16326;NUESTRO PAGO ;;98,12;98,12;166,386;
2486000;28/09/2023;;0;7050000000;46588;Venta Nº 727;;0;280;166,386;
2486001;28/09/2023;;0;4770000021;9783;Venta Nº 727;;0;58,8;166,386;
2486002;28/09/2023;4300005801;56371;;0;Venta Nº 727;;338,8;0;166,386;
2487000;28/09/2023;;0;7050000000;15308;Venta Nº 728;;0;92;166,386;
2487001;28/09/2023;;0;4770000021;3215;Venta Nº 728;;0;19,32;166,386;
2487002;28/09/2023;4300004757;18523;;0;Venta Nº 728;;111,32;0;166,386;
2488000;28/09/2023;;0;7050000000;63227;Venta Nº 729;;0;380;166,386;
2488001;28/09/2023;;0;4770000021;13278;Venta Nº 729;;0;79,8;166,386;
2488002;28/09/2023;4300000001;76505;;0;Venta Nº 729;;459,8;0;166,386;
2489000;28/09/2023;;0;7050000000;14975;Venta Nº 730;;0;90;166,386;
2489001;28/09/2023;;0;4770000021;3145;Venta Nº 730;;0;18,9;166,386;
2489002;28/09/2023;4300005172;18120;;0;Venta Nº 730;;108,9;0;166,386;
2490000;28/09/2023;;0;7050000000;46588;Venta Nº 731;;0;280;166,386;
2490001;28/09/2023;;0;4770000021;9783;Venta Nº 731;;0;58,8;166,386;
2490002;28/09/2023;4300005163;56371;;0;Venta Nº 731;;338,8;0;166,386;
2491000;28/09/2023;;0;7050000000;49916;Venta Nº 732;;0;300;166,386;
2491001;28/09/2023;;0;4770000021;10482;Venta Nº 732;;0;63;166,386;
2491002;28/09/2023;4300005169;60398;;0;Venta Nº 732;;363;0;166,386;
2492000;28/09/2023;;0;7050000000;49916;Venta Nº 733;;0;300;166,386;
2492001;28/09/2023;;0;4770000021;10482;Venta Nº 733;;0;63;166,386;
2492002;28/09/2023;4300005170;60398;;0;Venta Nº 733;;363;0;166,386;
2493000;28/09/2023;5700000000;12080;4300005935;12080;SU PAGO ;;72,6;72,6;166,386;
2494000;28/09/2023;5700000000;18119;4300000001;18119;SU PAGO FRA. Nº 723 ;;108,9;108,9;166,386;
2495000;28/09/2023;5700000000;25166;4300005946;25166;SU PAGO ;;151,25;151,25;166,386;
2496000;28/09/2023;5700000000;10066;4300005800;10066;SU PAGO FRA. Nº 648 ;;60,5;60,5;166,386;
2497000;28/09/2023;5700000000;10066;4300005800;10066;SU PAGO FRA. Nº 579 ;;60,5;60,5;166,386;
2498000;28/09/2023;4100000010;31369;5720000001;31369;NUESTRO PAGO ;;188,53;188,53;166,386;
2499000;28/09/2023;4650000004;33277;5720000001;33277;LIQ. SALARI0S CH/9927734 ;;200;200;166,386;
2500000;28/09/2023;5720000002;9817;4300000001;9817;SU PAGO FRA. Nº 758_TPV ;;59;59;166,386;
2501000;29/09/2023;6230000000;143092;;0;SU FRA. Nº - 2348;;860;0;166,386;
2501001;29/09/2023;4720000010;14309;;0;SU FRA. Nº - 2348;;86;0;166,386;
2501002;29/09/2023;;0;4000000068;157401;SU FRA. Nº - 2348;;0;946;166,386;
2502000;29/09/2023;;0;7050000000;8319;Venta Nº 734;;0;50;166,386;
2502001;29/09/2023;;0;4770000021;1747;Venta Nº 734;;0;10,5;166,386;
2502002;29/09/2023;4300005908;10066;;0;Venta Nº 734;;60,5;0;166,386;
2503000;29/09/2023;;0;7050000000;34941;Venta Nº 735;;0;210;166,386;
2503001;29/09/2023;;0;4770000021;7338;Venta Nº 735;;0;44,1;166,386;
2503002;29/09/2023;4300005760;42279;;0;Venta Nº 735;;254,1;0;166,386;
2504000;29/09/2023;;0;7050000000;11647;Venta Nº 736;;0;70;166,386;
2504001;29/09/2023;;0;4770000021;2446;Venta Nº 736;;0;14,7;166,386;
2504002;29/09/2023;4300005245;14093;;0;Venta Nº 736;;84,7;0;166,386;
2505000;29/09/2023;;0;7050000000;14975;Venta Nº 737;;0;90;166,386;
2505001;29/09/2023;;0;4770000021;3145;Venta Nº 737;;0;18,9;166,386;
2505002;29/09/2023;4300004664;18120;;0;Venta Nº 737;;108,9;0;166,386;
2506000;29/09/2023;;0;7050000000;47919;Venta Nº 738;;0;288;166,386;
2506001;29/09/2023;;0;4770000021;10063;Venta Nº 738;;0;60,48;166,386;
2506002;29/09/2023;4300004963;57982;;0;Venta Nº 738;;348,48;0;166,386;
2507000;29/09/2023;;0;7050000000;11980;Venta Nº 739;;0;72;166,386;
2507001;29/09/2023;;0;4770000021;2516;Venta Nº 739;;0;15,12;166,386;
2507002;29/09/2023;4300004792;14496;;0;Venta Nº 739;;87,12;0;166,386;
2508000;29/09/2023;;0;7050000000;39933;Venta Nº 740;;0;240;166,386;
2508001;29/09/2023;;0;4770000021;8386;Venta Nº 740;;0;50,4;166,386;
2508002;29/09/2023;4300005667;48319;;0;Venta Nº 740;;290,4;0;166,386;
2509000;29/09/2023;;0;7050000000;5324;Venta Nº 741;;0;32;166,386;
2509001;29/09/2023;;0;4770000021;1118;Venta Nº 741;;0;6,72;166,386;
2509002;29/09/2023;4300004944;6442;;0;Venta Nº 741;;38,72;0;166,386;
2510000;29/09/2023;;0;7050000000;5324;Venta Nº 742;;0;32;166,386;
2510001;29/09/2023;;0;4770000021;1118;Venta Nº 742;;0;6,72;166,386;
2510002;29/09/2023;4300005271;6442;;0;Venta Nº 742;;38,72;0;166,386;
2511000;29/09/2023;;0;7050000000;5324;Venta Nº 743;;0;32;166,386;
2511001;29/09/2023;;0;4770000021;1118;Venta Nº 743;;0;6,72;166,386;
2511002;29/09/2023;4300004946;6442;;0;Venta Nº 743;;38,72;0;166,386;
2512000;29/09/2023;;0;7050000000;24752;Venta Nº 744;;0;148,76;166,386;
2512001;29/09/2023;;0;4770000021;5198;Venta Nº 744;;0;31,24;166,386;
2512002;29/09/2023;4300005800;29950;;0;Venta Nº 744;;180;0;166,386;
2513000;29/09/2023;;0;7050000000;7487;Venta Nº 745;;0;45;166,386;
2513001;29/09/2023;;0;4770000021;1572;Venta Nº 745;;0;9,45;166,386;
2513002;29/09/2023;4300004191;9059;;0;Venta Nº 745;;54,45;0;166,386;
2514000;29/09/2023;;0;7050000000;7487;Venta Nº 746;;0;45;166,386;
2514001;29/09/2023;;0;4770000021;1572;Venta Nº 746;;0;9,45;166,386;
2514002;29/09/2023;4300005304;9059;;0;Venta Nº 746;;54,45;0;166,386;
2515000;29/09/2023;;0;7050000000;7487;Venta Nº 747;;0;45;166,386;
2515001;29/09/2023;;0;4770000021;1572;Venta Nº 747;;0;9,45;166,386;
2515002;29/09/2023;4300005301;9059;;0;Venta Nº 747;;54,45;0;166,386;
2516000;29/09/2023;;0;7050000000;7487;Venta Nº 748;;0;45;166,386;
2516001;29/09/2023;;0;4770000021;1572;Venta Nº 748;;0;9,45;166,386;
2516002;29/09/2023;4300005302;9059;;0;Venta Nº 748;;54,45;0;166,386;
2517000;29/09/2023;;0;7050000000;7487;Venta Nº 749;;0;45;166,386;
2517001;29/09/2023;;0;4770000021;1572;Venta Nº 749;;0;9,45;166,386;
2517002;29/09/2023;4300005360;9059;;0;Venta Nº 749;;54,45;0;166,386;
2518000;29/09/2023;;0;7050000000;7487;Venta Nº 750;;0;45;166,386;
2518001;29/09/2023;;0;4770000021;1572;Venta Nº 750;;0;9,45;166,386;
2518002;29/09/2023;4300001687;9059;;0;Venta Nº 750;;54,45;0;166,386;
2519000;29/09/2023;;0;7050000000;7487;Venta Nº 751;;0;45;166,386;
2519001;29/09/2023;;0;4770000021;1572;Venta Nº 751;;0;9,45;166,386;
2519002;29/09/2023;4300005303;9059;;0;Venta Nº 751;;54,45;0;166,386;
2520000;29/09/2023;;0;7050000000;7487;Venta Nº 752;;0;45;166,386;
2520001;29/09/2023;;0;4770000021;1572;Venta Nº 752;;0;9,45;166,386;
2520002;29/09/2023;4300005383;9059;;0;Venta Nº 752;;54,45;0;166,386;
2521000;29/09/2023;;0;7050000000;41597;Venta Nº 753;;0;250;166,386;
2521001;29/09/2023;;0;4770000021;8735;Venta Nº 753;;0;52,5;166,386;
2521002;29/09/2023;4300004202;50332;;0;Venta Nº 753;;302,5;0;166,386;
2522000;29/09/2023;;0;7050000000;18302;Venta Nº 754;;0;110;166,386;
2522001;29/09/2023;;0;4770000021;3843;Venta Nº 754;;0;23,1;166,386;
2522002;29/09/2023;4300000001;22145;;0;Venta Nº 754;;133,1;0;166,386;
2523000;29/09/2023;;0;7050000000;39878;Venta Nº 755;;0;239,67;166,386;
2523001;29/09/2023;;0;4770000021;8374;Venta Nº 755;;0;50,33;166,386;
2523002;29/09/2023;4300005902;48252;;0;Venta Nº 755;;290;0;166,386;
2524000;29/09/2023;;0;7050000000;13311;Venta Nº 756;;0;80;166,386;
2524001;29/09/2023;;0;4770000021;2795;Venta Nº 756;;0;16,8;166,386;
2524002;29/09/2023;4300000059;16106;;0;Venta Nº 756;;96,8;0;166,386;
2525000;29/09/2023;4760000000;137731;5720000001;137731;PAGO S.S. AGOSTO ;;827,78;827,78;166,386;
2526000;29/09/2023;6690000000;250;;0;SU FRA. Nº - 20230190540;;1,5;0;166,386;
2526001;29/09/2023;4720000021;53;;0;SU FRA. Nº - 20230190540;;0,32;0;166,386;
2526002;29/09/2023;;0;4100000504;303;SU FRA. Nº - 20230190540;;0;1,82;166,386;
2527000;29/09/2023;5720000001;58385;4300001494;58385;RECIBO N/FRA. Nº 717 ;;350,9;350,9;166,386;
2528000;29/09/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
2529000;29/09/2023;4650000009;106206;5720000001;106206;PAGO SALARIO ;;638,31;638,31;166,386;
2530000;29/09/2023;5720000002;4659;4300000001;4659;SU PAGO FRA. Nº 758_TPV ;;28;28;166,386;
2531000;29/09/2023;4650000005;207620;5720000002;207620;PAGO SALARIO ;;1247,82;1247,82;166,386;
2532000;29/09/2023;4650000006;195688;5720000002;195688;PAGO SALARIO ;;1176,11;1176,11;166,386;
2533000;29/09/2023;5720000002;47420;4300005902;47420;SU PAGO FRA. Nº 705 ;;285;285;166,386;
2534000;29/09/2023;5720000002;76504;4300000001;76504;SU PAGO FRA. Nº 729 ;;459,8;459,8;166,386;
2535000;29/09/2023;6270000000;19966;;0;A190;;120;0;166,386;
2535001;29/09/2023;4720000021;4193;;0;A190;;25,2;0;166,386;
2535002;29/09/2023;;0;4100000244;24159;A190;;0;145,2;166,386;
2536000;29/09/2023;6000000000;60957;;0;SU FRA. Nº - 2290;;366,36;0;166,386;
2536001;29/09/2023;4720000021;12801;;0;SU FRA. Nº - 2290;;76,94;0;166,386;
2536002;29/09/2023;;0;4000000101;73758;SU FRA. Nº - 2290;;0;443,3;166,386;
2537000;29/09/2023;6000000000;64598;;0;SU FRA. Nº - 1019;;388,24;0;166,386;
2537001;29/09/2023;4720000021;13566;;0;SU FRA. Nº - 1019;;81,53;0;166,386;
2537002;29/09/2023;;0;4000000163;78164;SU FRA. Nº - 1019;;0;469,77;166,386;
2538000;29/09/2023;6000000000;51854;;0;SU FRA. Nº - 533;;311,65;0;166,386;
2538001;29/09/2023;4720000021;10889;;0;SU FRA. Nº - 533;;65,45;0;166,386;
2538002;29/09/2023;;0;4000000242;62743;SU FRA. Nº - 533;;0;377,1;166,386;
2539000;30/09/2023;6400000002;115667;;0;NÓMINA ;;695,17;0;166,386;
2539001;30/09/2023;4710000004;183890;;0;NÓMINA ;;1105,2;0;166,386;
2539002;30/09/2023;6400000005;231331;;0;NÓMINA ;;1390,33;0;166,386;
2539003;30/09/2023;6400000006;222064;;0;NÓMINA ;;1334,63;0;166,386;
2539004;30/09/2023;6400000009;113528;;0;NÓMINA ;;682,32;0;166,386;
2539005;30/09/2023;;0;4751000004;10537;Retenciones IRPF ;;0;63,33;166,386;
2539006;30/09/2023;;0;4751000005;8790;Retenciones IRPF ;;0;52,83;166,386;
2539007;30/09/2023;;0;4751000006;6063;Retenciones IRPF ;;0;36,44;166,386;
2539008;30/09/2023;;0;6420000002;290;Seg. Social BOBEJ ;;0;1,74;166,386;
2539009;30/09/2023;;0;6420000004;15813;Seg. Social MATRC ;;0;95,04;166,386;
2539010;30/09/2023;;0;6420000005;14921;Seg. Social GO A ;;0;89,68;166,386;
2539011;30/09/2023;;0;6420000006;14323;Seg. Social CASOJ ;;0;86,08;166,386;
2539012;30/09/2023;;0;6420000009;7323;Seg. Social HECRG ;;0;44,01;166,386;
2539013;30/09/2023;;0;4780000003;5990;Retenciones AEAT ;;0;36;166,386;
2539014;30/09/2023;;0;4650000002;115377;Salario líquido BOBEJ ;;0;693,43;166,386;
2539015;30/09/2023;;0;4650000004;157539;Salario líquido MATRC ;;0;946,83;166,386;
2539016;30/09/2023;;0;4650000005;207620;Salario líquido GO A ;;0;1247,82;166,386;
2539017;30/09/2023;;0;4650000006;195688;Salario líquido CASOJ ;;0;1176,11;166,386;
2539018;30/09/2023;;0;4650000009;106206;Salario líquido HECRG ;;0;638,31;166,386;
2540000;30/09/2023;4100000268;5571;5700000000;5571;NUESTRO PAGO ;;33,48;33,48;166,386;
2541000;30/09/2023;6280000003;29194;;0;SU FRA. Nº - 2954;;175,46;0;166,386;
2541001;30/09/2023;4720000021;6131;;0;SU FRA. Nº - 2954;;36,85;0;166,386;
2541002;30/09/2023;;0;4100000168;35325;SU FRA. Nº - 2954;;0;212,31;166,386;
2542000;30/09/2023;4100000168;35325;5700000000;35325;NUESTRO PAGO ;;212,31;212,31;166,386;
2543000;30/09/2023;6280000003;50460;;0;SU FRA. Nº - 695;;303,27;0;166,386;
2543001;30/09/2023;4720000021;10597;;0;SU FRA. Nº - 695;;63,69;0;166,386;
2543002;30/09/2023;;0;4100000260;61057;SU FRA. Nº - 695;;0;366,96;166,386;
2544000;30/09/2023;6000000000;8251;;0;SU FRA. Nº - 2406;;49,59;0;166,386;
2544001;30/09/2023;4720000021;1733;;0;SU FRA. Nº - 2406;;10,41;0;166,386;
2544002;30/09/2023;;0;4000000179;9984;SU FRA. Nº - 2406;;0;60;166,386;
2545000;30/09/2023;4100000260;61057;5700000000;61057;SU PAGO ;;366,96;366,96;166,386;
2546000;30/09/2023;4770000021;2312463;;0;MOD. 303 3T/2023 ;;13898,18;0;166,386;
2546001;30/09/2023;;0;4720000021;973446;MOD. 303 3T/2023 ;;0;5850,53;166,386;
2546002;30/09/2023;;0;4720000010;16106;MOD. 303 3T/2023 ;;0;96,8;166,386;
2546003;30/09/2023;;0;4720000005;5060;MOD. 303 3T/2023 ;;0;30,41;166,386;
2546004;30/09/2023;;0;4750000000;1317851;MOD. 303 3T/2023 ;;0;7920,44;166,386;
2547000;30/09/2023;4000000298;8165;5700000000;8165;NUESTRO PAGO ;;49,07;49,07;166,386;
2548000;30/09/2023;6420000000;327751;;0;S.S. SEPTIEMBRE ;;1969,82;0;166,386;
2548001;30/09/2023;;0;4710000004;183890;Pago delegado recuperado ;;0;1105,2;166,386;
2548002;30/09/2023;;0;4760000000;143861;S.S. SEPTIEMBRE ;;0;864,62;166,386;
2549000;01/10/2023;6210000001;83193;;0;ALQUILER OCTUBRE;;500;0;166,386;
2549001;01/10/2023;4720000021;17471;;0;ALQUILER OCTUBRE;;105;0;166,386;
2549002;01/10/2023;;0;4751000100;15807;ALQUILER OCTUBRE;;0;95;166,386;
2549003;01/10/2023;;0;4100000001;84857;ALQUILER OCTUBRE;;0;510;166,386;
2550000;01/10/2023;6230000001;10000;;0;SU FRA. Nº - 5270;;60,1;0;166,386;
2550001;01/10/2023;;0;4100000016;10000;SU FRA. Nº - 5270;;0;60,1;166,386;
2551000;01/10/2023;4750000000;1317850;4750000001;1317850;TRASPASO CTA, ;;7920,44;7920,44;166,386;
2552000;02/10/2023;;0;7050000000;91512;Venta Nº 757;;0;550;166,386;
2552001;02/10/2023;;0;4770000021;19218;Venta Nº 757;;0;115,5;166,386;
2552002;02/10/2023;4300003081;110730;;0;Venta Nº 757;;665,5;0;166,386;
2553000;02/10/2023;;0;7050000000;76592;Venta Nº 758;;0;460,33;166,386;
2553001;02/10/2023;;0;4770000021;16084;Venta Nº 758;;0;96,67;166,386;
2553002;02/10/2023;4300000001;92676;;0;Venta Nº 758;;557;0;166,386;
2554000;02/10/2023;6290000001;1689;;0;SU FRA. Nº - 063279;;10,15;0;166,386;
2554001;02/10/2023;4720000021;355;;0;SU FRA. Nº - 063279;;2,13;0;166,386;
2554002;02/10/2023;;0;4100000003;2044;SU FRA. Nº - 063279;;0;12,28;166,386;
2555000;02/10/2023;6290000001;1481;;0;SU FRA. Nº - 2298;;8,9;0;166,386;
2555001;02/10/2023;4720000021;311;;0;SU FRA. Nº - 2298;;1,87;0;166,386;
2555002;02/10/2023;;0;4100000002;1792;SU FRA. Nº - 2298;;0;10,77;166,386;
2556000;02/10/2023;6290000001;32562;;0;SU FRA. Nº - 2297;;195,7;0;166,386;
2556001;02/10/2023;4720000021;6838;;0;SU FRA. Nº - 2297;;41,1;0;166,386;
2556002;02/10/2023;;0;4100000002;39400;SU FRA. Nº - 2297;;0;236,8;166,386;
2557000;02/10/2023;4100000003;2043;5720000001;2043;NUESTRO PAGO ;;12,28;12,28;166,386;
2558000;02/10/2023;4100000002;39400;5720000001;39400;NUESTRO PAGO ;;236,8;236,8;166,386;
